Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20220320,1,2,14,2,10,10,-2.235929067,0,"Make statement, not specified below"
20220321,1,2,23,2,57,12,-0.889539466,8,Sign formal agreement
20220322,1,2,23,2,20,6,2.884615385,3,"Make an appeal or request, not specified below"
20220322,1,2,23,2,57,6,0,8,Sign formal agreement
20220323,1,2,20,2,40,2,2.48447205,1,"Consult, not specified below"
20220324,1,2,5,2,42,3,-1.100110011,1.9,Make a visit
20220324,1,2,11,2,71,5,-3.939008895,7.4,Provide economic aid
20220325,1,2,11,2,51,2,4.494382022,3.4,Praise or endorse
20220326,1,2,40,2,10,3,0,0,"Make statement, not specified below"
20220328,1,2,20,2,51,10,2.073732719,3.4,Praise or endorse
20220329,1,2,23,2,17,10,5.778120185,0,Engage in symbolic act
20220331,1,2,12,2,10,5,8.874801902,0,"Make statement, not specified below"
20220331,1,2,9,2,51,6,1.314217443,3.4,Praise or endorse
20220331,1,2,14,2,70,2,6.529209622,7,"Provide aid, not specified below"
20220331,1,2,2,2,110,7,3.603603604,-2,"Disapprove, not specified below"
20220401,1,2,23,2,10,6,-0.840314613,0,"Make statement, not specified below"
20220401,1,2,23,2,51,10,2.871621622,3.4,Praise or endorse
20220401,1,2,5,2,110,10,2.702702703,-2,"Disapprove, not specified below"
20220403,1,2,23,2,60,10,-3.136954858,6,"Engage in material cooperation, not specified below"
20220404,1,2,13,2,40,5,0.171526587,1,"Consult, not specified below"
20220404,1,2,43,2,51,20,-0.287356322,3.4,Praise or endorse
20220404,1,2,13,2,172,10,-1.282051282,-5,"Impose administrative sanctions, not specified below"
20220405,1,2,23,2,40,5,2.227722772,1,"Consult, not specified below"
20220405,1,2,23,2,57,6,1.621621622,8,Sign formal agreement
20220407,1,2,2,2,100,3,-0.36036036,-5,"Demand, not specified below"
20220407,1,2,25,2,311,4,0.650195059,5.2,Express intent to cooperate economically
20220408,1,2,12,2,31,10,0.427350427,5.2,"Express intent to engage in material cooperation, not specified below"
20220409,1,2,40,2,51,10,2.206896552,3.4,Praise or endorse
20220410,1,2,20,2,60,6,4.595744681,6,"Engage in material cooperation, not specified below"
20220411,1,2,19,2,71,10,0.795755968,7.4,Provide economic aid
20220412,1,2,12,2,71,5,4.491525424,7.4,Provide economic aid
20220412,1,2,11,2,84,6,0.436681223,7,"Return, release, not specified below"
20220413,1,2,8,2,42,4,2.8,1.9,Make a visit
20220419,1,2,40,2,12,6,-0.803858521,-0.4,Make pessimistic comment
20220419,1,2,23,2,42,6,3.211009174,1.9,Make a visit
20220419,1,2,20,2,70,12,0.147427233,7,"Provide aid, not specified below"
20220420,1,2,5,2,10,3,7.380952381,0,"Make statement, not specified below"
20220420,1,2,5,2,51,6,5.157593123,3.4,Praise or endorse
20220421,1,2,13,2,20,3,0.412371134,3,"Make an appeal or request, not specified below"
20220421,1,2,31,2,20,3,1.121076233,3,"Make an appeal or request, not specified below"
20220421,1,2,21,2,51,8,7.24450194,3.4,Praise or endorse
20220421,1,2,17,2,71,3,-1.915708812,7.4,Provide economic aid
20220422,1,2,38,2,20,2,1.538461538,3,"Make an appeal or request, not specified below"
20220422,1,2,43,2,51,10,1.15942029,3.4,Praise or endorse
20220422,1,2,5,2,111,2,5.479452055,-2,Criticize or denounce
20220424,1,2,42,2,20,4,-2.605363985,3,"Make an appeal or request, not specified below"
20220424,1,2,23,2,46,5,4.707379135,7,Engage in negotiation
20220425,1,2,45,2,40,5,3.578947368,1,"Consult, not specified below"
20220425,1,2,23,2,160,3,-4.178272981,-4,"Reduce relations, not specified below"
20220427,1,2,2,2,40,3,3.037383178,1,"Consult, not specified below"
20220429,1,2,23,2,51,10,7.4204947,3.4,Praise or endorse
20220430,1,2,41,2,14,1,-1.461038961,0,Consider policy option
20220430,1,2,19,2,160,3,-0.54482417,-4,"Reduce relations, not specified below"
20220501,1,2,30,2,40,6,2.339181287,1,"Consult, not specified below"
20220502,1,2,5,2,43,3,1.877934272,2.8,Host a visit
20220503,1,2,23,2,10,2,-1.117318436,0,"Make statement, not specified below"
20220503,1,2,5,2,36,10,2.43902439,4,Express intent to meet or negotiate
20220503,1,2,31,2,112,10,-1.612903226,-2,"Accuse, not specified below"
20220504,1,2,31,2,112,10,-1.727447217,-2,"Accuse, not specified below"
20220505,1,2,27,2,20,2,0,3,"Make an appeal or request, not specified below"
20220505,1,2,43,2,46,6,0,7,Engage in negotiation
20220505,1,2,21,2,51,8,7.361111111,3.4,Praise or endorse
20220505,1,2,31,2,57,4,2.670623145,8,Sign formal agreement
20220505,1,2,36,2,57,1,2.670623145,8,Sign formal agreement
20220507,1,2,40,2,125,6,-6.060606061,-5,"Reject proposal to meet, discuss, or negotiate"
20220509,1,2,43,2,331,4,0.94637224,5.2,Express intent to provide economic aid
20220509,1,2,23,2,111,6,-0.151745068,-2,Criticize or denounce
20220510,1,2,5,2,14,1,-1.110340042,0,Consider policy option
20220510,1,2,5,2,60,6,4.066985646,6,"Engage in material cooperation, not specified below"
20220511,1,2,8,2,841,10,-0.248962656,7,"Return, release person(s)"
20220511,1,2,23,2,180,6,-6.761565836,-9,"Use unconventional violence, not specified below"
20220511,1,2,9,2,50,2,0,3.5,"Engage in diplomatic cooperation, not specified below"
20220512,1,2,23,2,180,7,-5.661983823,-9,"Use unconventional violence, not specified below"
20220512,1,2,31,2,10,2,1.779359431,0,"Make statement, not specified below"
20220512,1,2,5,2,60,3,-2.528735632,6,"Engage in material cooperation, not specified below"
20220513,1,2,5,2,51,3,2.412868633,3.4,Praise or endorse
20220513,1,2,21,2,90,6,1.13753878,-2,"Investigate, not specified below"
20220514,1,2,5,2,51,3,2.654867257,3.4,Praise or endorse
20220515,1,2,27,2,51,4,0.218818381,3.4,Praise or endorse
20220516,1,2,23,2,36,3,3.438789546,4,Express intent to meet or negotiate
20220516,1,2,30,2,46,6,-2.150537634,7,Engage in negotiation
20220517,1,2,31,2,46,8,2.103250478,7,Engage in negotiation
20220517,1,2,30,2,51,7,2.884615385,3.4,Praise or endorse
20220517,1,2,27,2,90,5,2.294197031,-2,"Investigate, not specified below"
20220519,1,2,2,2,36,6,1.310043668,4,Express intent to meet or negotiate
20220520,1,2,43,2,20,10,2.297592998,3,"Make an appeal or request, not specified below"
20220521,1,2,41,2,40,10,1.822323462,1,"Consult, not specified below"
20220521,1,2,43,2,40,8,1.494252874,1,"Consult, not specified below"
20220521,1,2,26,2,130,10,-2.068965517,-4.4,"Threaten, not specified below"
20220522,1,2,23,2,43,1,-6.929347826,2.8,Host a visit
20220523,1,2,11,2,40,6,4.905660377,1,"Consult, not specified below"
20220524,1,2,20,2,40,6,3.663793103,1,"Consult, not specified below"
20220525,1,2,24,2,10,6,0,0,"Make statement, not specified below"
20220525,1,2,41,2,10,4,0,0,"Make statement, not specified below"
20220525,1,2,23,2,80,10,1.960784314,5,"Yield, not specified below"
20220525,1,2,14,2,84,10,1.265822785,7,"Return, release, not specified below"
20220526,1,2,45,2,51,2,2.97699594,3.4,Praise or endorse
20220527,1,2,20,2,20,10,3.987730061,3,"Make an appeal or request, not specified below"
20220530,1,2,17,2,30,6,-4.502369668,4,"Express intent to cooperate, not specified below"
20220601,1,2,27,2,42,10,-1.112656467,1.9,Make a visit
20220601,1,2,23,2,51,6,5.015197568,3.4,Praise or endorse
20220602,1,2,21,2,62,6,3.709508882,7.4,Cooperate militarily
20220602,1,2,5,2,36,5,-0.088809947,4,Express intent to meet or negotiate
20220603,1,2,4,2,40,6,1.689189189,1,"Consult, not specified below"
20220605,1,2,4,2,40,6,1.689189189,1,"Consult, not specified below"
20220606,1,2,14,2,13,6,-1.391304348,0.4,Make optimistic comment
20220606,1,2,4,2,40,12,1.557093426,1,"Consult, not specified below"
20220607,1,2,5,2,51,10,4.819700337,3.4,Praise or endorse
20220608,1,2,41,2,45,10,4.242424242,5,Mediate
20220609,1,2,23,2,10,6,0.537634409,0,"Make statement, not specified below"
20220609,1,2,41,2,10,4,0.537634409,0,"Make statement, not specified below"
20220609,1,2,23,2,112,4,-4.677966102,-2,"Accuse, not specified below"
20220610,1,2,23,2,22,6,1.724137931,3.2,Appeal for diplomatic cooperation (such as policy support)
20220611,1,2,23,2,353,6,0.767754319,7,Express intent to release persons or property
20220612,1,2,42,2,40,4,-1.282051282,1,"Consult, not specified below"
20220613,1,2,8,2,71,6,1.816239316,7.4,Provide economic aid
20220614,1,2,5,2,120,3,2.189781022,-4,"Reject, not specified below"
20220615,1,2,12,2,50,18,-1.022461982,3.5,"Engage in diplomatic cooperation, not specified below"
20220616,1,2,2,2,43,6,1.445783133,2.8,Host a visit
20220617,1,2,23,2,42,5,7.843137255,1.9,Make a visit
20220617,1,2,33,2,43,2,1.966292135,2.8,Host a visit
20220617,1,2,19,2,173,8,-1.60944206,-5,"Arrest, detain, or charge with legal action"
20220618,1,2,5,2,31,6,2.256138023,5.2,"Express intent to engage in material cooperation, not specified below"
20220619,1,2,40,2,10,6,-0.25,0,"Make statement, not specified below"
20220621,1,2,43,2,42,2,2.44648318,1.9,Make a visit
20220621,1,2,40,2,51,10,-4.166666667,3.4,Praise or endorse
20220622,1,2,5,2,10,2,3.564547206,0,"Make statement, not specified below"
20220622,1,2,27,2,20,6,-1.984126984,3,"Make an appeal or request, not specified below"
20220622,1,2,35,2,84,2,-1.27388535,7,"Return, release, not specified below"
20220624,1,2,19,2,46,4,1.102941176,7,Engage in negotiation
20220624,1,2,26,2,112,5,0.287356322,-2,"Accuse, not specified below"
20220628,1,2,38,2,57,12,-2.146723355,8,Sign formal agreement
20220628,1,2,23,2,84,2,0,7,"Return, release, not specified below"
20220630,1,2,5,2,20,2,-2.312842362,3,"Make an appeal or request, not specified below"
20220630,1,2,14,2,71,6,0.283286119,7.4,Provide economic aid
20220701,1,2,14,2,36,6,3.020134228,4,Express intent to meet or negotiate
20220701,1,2,23,2,42,6,-0.762910798,1.9,Make a visit
20220701,1,2,43,2,42,6,5.263157895,1.9,Make a visit
20220705,1,2,5,2,36,5,0.968523002,4,Express intent to meet or negotiate
20220705,1,2,5,2,40,5,0.968523002,1,"Consult, not specified below"
20220705,1,2,5,2,84,5,1.219512195,7,"Return, release, not specified below"
20220706,1,2,26,2,186,10,-2.100840336,-10,Assassinate
20220706,1,2,12,2,111,6,-1.639344262,-2,Criticize or denounce
20220707,1,2,14,2,36,6,3.294892916,4,Express intent to meet or negotiate
20220707,1,2,14,2,60,5,2.704257768,6,"Engage in material cooperation, not specified below"
20220707,1,2,9,2,84,5,2.215189873,7,"Return, release, not specified below"
20220708,1,2,23,2,36,10,2.547770701,4,Express intent to meet or negotiate
20220708,1,2,20,2,46,6,0.975609756,7,Engage in negotiation
20220708,1,2,23,2,51,2,5.772495756,3.4,Praise or endorse
20220711,1,2,23,2,51,10,-1.769911504,3.4,Praise or endorse
20220712,1,2,14,2,40,8,3.553299492,1,"Consult, not specified below"
20220713,1,2,8,2,22,6,-1.317523057,3.2,Appeal for diplomatic cooperation (such as policy support)
20220713,1,2,14,2,40,15,2.060611822,1,"Consult, not specified below"
20220713,1,2,43,2,40,2,2.926208651,1,"Consult, not specified below"
20220714,1,2,14,2,40,8,-0.440528634,1,"Consult, not specified below"
20220714,1,2,43,2,40,2,-0.440528634,1,"Consult, not specified below"
20220714,1,2,41,2,110,2,-0.255536627,-2,"Disapprove, not specified below"
20220715,1,2,4,2,60,3,-0.217864924,6,"Engage in material cooperation, not specified below"
20220716,1,2,46,2,51,1,0.477326969,3.4,Praise or endorse
20220717,1,2,19,2,60,6,0.255102041,6,"Engage in material cooperation, not specified below"
20220718,1,2,23,2,40,6,2.134646962,1,"Consult, not specified below"
20220719,1,2,14,2,46,6,1.652892562,7,Engage in negotiation
20220719,1,2,36,2,57,6,2.118989405,8,Sign formal agreement
20220720,1,2,9,2,10,5,-2.681992337,0,"Make statement, not specified below"
20220720,1,2,5,2,42,5,-0.625978091,1.9,Make a visit
20220720,1,2,40,2,60,6,-0.694444444,6,"Engage in material cooperation, not specified below"
20220721,1,2,26,2,20,6,0.986842105,3,"Make an appeal or request, not specified below"
20220721,1,2,46,2,51,1,0.477326969,3.4,Praise or endorse
20220721,1,2,26,2,70,6,0.986842105,7,"Provide aid, not specified below"
20220722,1,2,41,2,36,6,3.116147309,4,Express intent to meet or negotiate
20220723,1,2,35,2,57,6,-0.559796438,8,Sign formal agreement
20220726,1,2,5,2,57,6,0.343642612,8,Sign formal agreement
20220727,1,2,29,2,71,4,-1.439539347,7.4,Provide economic aid
20220727,1,2,23,2,172,4,1.694915254,-5,"Impose administrative sanctions, not specified below"
20220728,1,2,23,2,13,1,0.487804878,0.4,Make optimistic comment
20220729,1,2,8,2,60,2,0.407055631,6,"Engage in material cooperation, not specified below"
20220729,1,2,4,2,120,4,-0.07315289,-4,"Reject, not specified below"
20220730,1,2,46,2,17,7,0.402414487,0,Engage in symbolic act
20220730,1,2,40,2,114,4,0.318471338,-2,Complain officially
20220801,1,2,19,2,42,12,-2.196339517,1.9,Make a visit
20220804,1,2,12,2,43,3,1.144492132,2.8,Host a visit
20220804,1,2,23,2,51,8,6.304728546,3.4,Praise or endorse
20220804,1,2,27,2,51,1,1.84501845,3.4,Praise or endorse
20220804,1,2,46,2,160,3,-3.079710145,-4,"Reduce relations, not specified below"
20220806,1,2,40,2,20,6,-3.98970399,3,"Make an appeal or request, not specified below"
20220810,1,2,40,2,57,4,0.157915515,8,Sign formal agreement
20220810,1,2,42,2,57,6,0.917431193,8,Sign formal agreement
20220811,1,2,42,2,60,6,0.378071834,6,"Engage in material cooperation, not specified below"
20220812,1,2,23,2,112,2,-6.105457909,-2,"Accuse, not specified below"
20220813,1,2,12,2,82,2,-1.761409127,5,Ease political dissent
20220813,1,2,14,2,160,6,-2.586206897,-4,"Reduce relations, not specified below"
20220816,1,2,30,2,20,2,-2.058823529,3,"Make an appeal or request, not specified below"
20220816,1,2,14,2,30,2,3.425414365,4,"Express intent to cooperate, not specified below"
20220817,1,2,14,2,57,3,2.5,8,Sign formal agreement
20220817,1,2,20,2,80,10,2.448709464,5,"Yield, not specified below"
20220818,1,2,43,2,40,4,0.943396226,1,"Consult, not specified below"
20220819,1,2,8,2,20,10,10.34482759,3,"Make an appeal or request, not specified below"
20220819,1,2,8,2,111,10,10.34482759,-2,Criticize or denounce
20220822,1,2,20,2,51,2,2.345679012,3.4,Praise or endorse
20220824,1,2,40,2,12,3,0,-0.4,Make pessimistic comment
20220824,1,2,38,2,130,6,-3.076923077,-4.4,"Threaten, not specified below"
20220825,1,2,5,2,130,5,-0.484094053,-4.4,"Threaten, not specified below"
20220825,1,2,38,2,130,6,-3.174603175,-4.4,"Threaten, not specified below"
20220826,1,2,38,2,71,6,-3.6875,7.4,Provide economic aid
20220827,1,2,4,2,51,4,1.846153846,3.4,Praise or endorse
20220827,1,2,32,2,51,10,0.322580645,3.4,Praise or endorse
20220829,1,2,23,2,51,4,2.013422819,3.4,Praise or endorse
20220830,1,2,9,2,40,6,-0.97799511,1,"Consult, not specified below"
20220830,1,2,8,2,57,1,1.962025316,8,Sign formal agreement
20220831,1,2,37,2,20,2,1.687763713,3,"Make an appeal or request, not specified below"
20220831,1,2,40,2,71,6,1.851851852,7.4,Provide economic aid
20220831,1,2,41,2,71,10,1.851851852,7.4,Provide economic aid
20220831,1,2,2,2,160,2,-0.879765396,-4,"Reduce relations, not specified below"
20220904,1,2,38,2,57,6,-7.419354839,8,Sign formal agreement
20220905,1,2,14,2,40,8,3.609625668,1,"Consult, not specified below"
20220905,1,2,43,2,40,2,3.609625668,1,"Consult, not specified below"
20220908,1,2,5,2,130,5,-0.332557366,-4.4,"Threaten, not specified below"
20220909,1,2,40,2,10,3,0.153609831,0,"Make statement, not specified below"
20220909,1,2,40,2,51,3,0.153609831,3.4,Praise or endorse
20220910,1,2,26,2,71,10,2.225886232,7.4,Provide economic aid
20220912,1,2,20,2,20,10,4.362416107,3,"Make an appeal or request, not specified below"
20220912,1,2,23,2,50,3,-0.857142857,3.5,"Engage in diplomatic cooperation, not specified below"
20220912,1,2,40,2,60,3,-0.812347685,6,"Engage in material cooperation, not specified below"
20220913,1,2,20,2,10,1,2.916666667,0,"Make statement, not specified below"
20220913,1,2,41,2,10,6,0,0,"Make statement, not specified below"
20220913,1,2,5,2,13,2,-1.335113485,0.4,Make optimistic comment
20220913,1,2,3,2,36,5,8.067940552,4,Express intent to meet or negotiate
20220914,1,2,41,2,10,12,-0.877192982,0,"Make statement, not specified below"
20220915,1,2,12,2,30,2,1.867219917,4,"Express intent to cooperate, not specified below"
20220915,1,2,35,2,57,2,0,8,Sign formal agreement
20220916,1,2,12,2,10,4,-2.040816327,0,"Make statement, not specified below"
20220916,1,2,12,2,40,1,0.112233446,1,"Consult, not specified below"
20220917,1,2,6,2,51,4,3.984063745,3.4,Praise or endorse
20220918,1,2,23,2,42,2,0.489596083,1.9,Make a visit
20220919,1,2,22,2,40,1,1.534170153,1,"Consult, not specified below"
20220920,1,2,18,2,10,6,-4.716981132,0,"Make statement, not specified below"
20220921,1,2,19,2,128,3,-4.421768707,-5,"Defy norms, law"
20220921,1,2,30,2,40,6,2.032520325,1,"Consult, not specified below"
20220921,1,2,41,2,40,8,2.479338843,1,"Consult, not specified below"
20220921,1,2,41,2,42,8,2.479338843,1.9,Make a visit
20220921,1,2,29,2,57,10,0,8,Sign formal agreement
20220922,1,2,45,2,13,10,1.56626506,0.4,Make optimistic comment
20220922,1,2,46,2,51,6,-2.73556231,3.4,Praise or endorse
20220923,1,2,43,2,40,6,4.207119741,1,"Consult, not specified below"
20220923,1,2,24,2,51,10,-1.812688822,3.4,Praise or endorse
20220923,1,2,31,2,70,10,1.03926097,7,"Provide aid, not specified below"
20220925,1,2,14,2,35,2,2.266288952,7,"Express intent to yield, not specified below"
20220926,1,2,19,2,43,10,1.001112347,2.8,Host a visit
20220926,1,2,27,2,43,10,4.408817635,2.8,Host a visit
20220926,1,2,8,2,51,10,1.798855274,3.4,Praise or endorse
20220926,1,2,8,2,111,5,5.789473684,-2,Criticize or denounce
20220926,1,2,41,2,111,5,4.582651391,-2,Criticize or denounce
20220927,1,2,5,2,20,3,1.520572451,3,"Make an appeal or request, not specified below"
20220928,1,2,20,2,57,2,1.652892562,8,Sign formal agreement
20220929,1,2,5,2,10,5,5.090311987,0,"Make statement, not specified below"
20220929,1,2,5,2,130,1,0.445163901,-4.4,"Threaten, not specified below"
20220930,1,2,23,2,10,10,-2.308626974,0,"Make statement, not specified below"
20221005,1,2,23,2,42,6,-1.127819549,1.9,Make a visit
20221005,1,2,12,2,51,6,2.159244265,3.4,Praise or endorse
20221006,1,2,5,2,874,3,1.994390776,10,Retreat or surrender militarily
20221006,1,2,5,2,84,10,-0.342465753,7,"Return, release, not specified below"
20221006,1,2,8,2,111,10,5.076923077,-2,Criticize or denounce
20221007,1,2,36,2,20,6,-4.166666667,3,"Make an appeal or request, not specified below"
20221007,1,2,27,2,40,6,0.531914894,1,"Consult, not specified below"
20221007,1,2,40,2,40,1,0.756859035,1,"Consult, not specified below"
20221009,1,2,27,2,40,10,0.606060606,1,"Consult, not specified below"
20221009,1,2,27,2,46,10,0.606060606,7,Engage in negotiation
20221009,1,2,40,2,80,18,-4.854359313,5,"Yield, not specified below"
20221011,1,2,14,2,331,5,4.325032765,5.2,Express intent to provide economic aid
20221011,1,2,19,2,13,3,1.396973225,0.4,Make optimistic comment
20221013,1,2,24,2,20,10,4.621072089,3,"Make an appeal or request, not specified below"
20221014,1,2,40,2,71,10,-2.995391705,7.4,Provide economic aid
20221014,1,2,28,2,190,3,2.310231023,-10,"Use conventional military force, not specified below"
20221015,1,2,23,2,1043,8,-4.379562044,-5,Demand rights
20221017,1,2,14,2,174,10,1.62037037,-5,Expel or deport individuals
20221017,1,2,23,2,91,10,0.206185567,-2,"Investigate crime, corruption"
20221017,1,2,23,2,115,5,-3.386809269,-2,Bring lawsuit against
20221018,1,2,14,2,174,10,1.822323462,-5,Expel or deport individuals
20221018,1,2,23,2,115,2,-3.832752613,-2,Bring lawsuit against
20221018,1,2,35,2,51,10,5.291723202,3.4,Praise or endorse
20221019,1,2,23,2,52,2,-0.838574423,3.5,Defend verbally
20221019,1,2,28,2,190,3,2.495201536,-10,"Use conventional military force, not specified below"
20221020,1,2,15,2,43,2,9.135802469,2.8,Host a visit
20221020,1,2,40,2,114,6,-5.040871935,-2,Complain officially
20221021,1,2,23,2,331,4,1.196581197,5.2,Express intent to provide economic aid
20221021,1,2,27,2,46,8,2.711864407,7,Engage in negotiation
20221023,1,2,41,2,10,10,-2.559414991,0,"Make statement, not specified below"
20221023,1,2,23,2,60,2,-1.982758621,6,"Engage in material cooperation, not specified below"
20221024,1,2,13,2,52,3,-1.546391753,3.5,Defend verbally
20221024,1,2,36,2,42,6,-2.039215686,1.9,Make a visit
20221025,1,2,40,2,10,10,-0.527704485,0,"Make statement, not specified below"
20221025,1,2,5,2,20,8,1.731601732,3,"Make an appeal or request, not specified below"
20221025,1,2,36,2,42,6,-1.926298157,1.9,Make a visit
20221026,1,2,24,2,71,10,1.545253863,7.4,Provide economic aid
20221028,1,2,40,2,10,6,-1.897983393,0,"Make statement, not specified below"
20221101,1,2,40,2,20,6,-1.612903226,3,"Make an appeal or request, not specified below"
20221101,1,2,5,2,42,5,1.666666667,1.9,Make a visit
20221101,1,2,8,2,42,6,1.658536585,1.9,Make a visit
20221101,1,2,45,2,60,6,-0.628930818,6,"Engage in material cooperation, not specified below"
20221103,1,2,46,2,13,6,-0.284900285,0.4,Make optimistic comment
20221103,1,2,40,2,43,10,1.118568233,2.8,Host a visit
20221104,1,2,23,2,51,3,1.563477173,3.4,Praise or endorse
20221104,1,2,20,2,57,3,3.0651341,8,Sign formal agreement
20221109,1,2,40,2,42,6,3.420523139,1.9,Make a visit
20221109,1,2,40,2,60,6,-5.620155039,6,"Engage in material cooperation, not specified below"
20221110,1,2,14,2,33,5,3.177257525,5.2,"Express intent to provide material aid, not specified below"
20221113,1,2,11,2,16,6,-1.282051282,-2,Deny responsibility
20221113,1,2,12,2,60,1,-1.883561644,6,"Engage in material cooperation, not specified below"
20221114,1,2,42,2,51,10,2.719665272,3.4,Praise or endorse
20221114,1,2,43,2,51,10,2.688172043,3.4,Praise or endorse
20221115,1,2,9,2,36,1,0.766283525,4,Express intent to meet or negotiate
20221115,1,2,23,2,51,5,8.333333333,3.4,Praise or endorse
20221117,1,2,13,2,193,2,3.606557377,-10,Fight with small arms and light weapons
20221118,1,2,23,2,20,5,3.149606299,3,"Make an appeal or request, not specified below"
20221118,1,2,11,2,42,4,1.818181818,1.9,Make a visit
20221122,1,2,5,2,110,2,1.165501166,-2,"Disapprove, not specified below"
20221122,1,2,27,2,114,6,-2.352941176,-2,Complain officially
20221123,1,2,14,2,40,1,-3.481781377,1,"Consult, not specified below"
20221125,1,2,11,2,10,3,3.305785124,0,"Make statement, not specified below"
20221126,1,2,40,2,71,10,-2.010050251,7.4,Provide economic aid
20221127,1,2,40,2,45,6,1.885098743,5,Mediate
20221128,1,2,20,2,20,6,-4.747774481,3,"Make an appeal or request, not specified below"
20221129,1,2,24,2,14,10,1.598173516,0,Consider policy option
20221130,1,2,14,2,20,11,2.004633618,3,"Make an appeal or request, not specified below"
20221201,1,2,14,2,20,6,1.964285714,3,"Make an appeal or request, not specified below"
20221201,1,2,23,2,51,3,6.103286385,3.4,Praise or endorse
20221202,1,2,23,2,31,12,6.145299345,5.2,"Express intent to engage in material cooperation, not specified below"
20221202,1,2,23,2,51,3,5.937921727,3.4,Praise or endorse
20221203,1,2,23,2,31,6,6.128133705,5.2,"Express intent to engage in material cooperation, not specified below"
20221204,1,2,9,2,12,6,-1.4,-0.4,Make pessimistic comment
20221204,1,2,40,2,20,32,0.417945688,3,"Make an appeal or request, not specified below"
20221205,1,2,40,2,10,3,-5.795314427,0,"Make statement, not specified below"
20221205,1,2,9,2,12,6,-2.786377709,-0.4,Make pessimistic comment
20221205,1,2,40,2,20,6,0.55401662,3,"Make an appeal or request, not specified below"
20221205,1,2,23,2,51,5,3.271028037,3.4,Praise or endorse
20221205,1,2,5,2,111,6,0.711743772,-2,Criticize or denounce
20221206,1,2,40,2,20,6,0.192678227,3,"Make an appeal or request, not specified below"
20221209,1,2,23,2,57,6,1.366120219,8,Sign formal agreement
20221212,1,2,45,2,80,6,0.655737705,5,"Yield, not specified below"
20221213,1,2,8,2,211,6,0.202020202,3.4,Appeal for economic cooperation
20221213,1,2,40,2,20,6,0.864553314,3,"Make an appeal or request, not specified below"
20221215,1,2,5,2,40,10,0.3003003,1,"Consult, not specified below"
20221216,1,2,13,2,40,3,0.930232558,1,"Consult, not specified below"
20221216,1,2,11,2,80,5,-0.564971751,5,"Yield, not specified below"
20221217,1,2,30,2,51,8,2.664298401,3.4,Praise or endorse
20221220,1,2,24,2,182,6,-11.76470588,-9.5,"Physically assault, not specified below"
20221220,1,2,5,2,60,3,-0.179533214,6,"Engage in material cooperation, not specified below"
20221221,1,2,31,2,10,6,1.791530945,0,"Make statement, not specified below"
20221221,1,2,40,2,20,6,0.547945205,3,"Make an appeal or request, not specified below"
20221221,1,2,25,2,30,6,0,4,"Express intent to cooperate, not specified below"
20221222,1,2,8,2,46,8,2.491103203,7,Engage in negotiation
20221223,1,2,43,2,100,8,-3.174603175,-5,"Demand, not specified below"
20221227,1,2,15,2,60,3,4.104477612,6,"Engage in material cooperation, not specified below"
20221229,1,2,8,2,20,4,1.740506329,3,"Make an appeal or request, not specified below"
20230101,1,2,13,2,18,1,-3.787878788,3.4,Make empathetic comment
20230101,1,2,13,2,1124,1,-3.787878788,-2,Accuse of war crimes
20230101,1,2,13,2,190,2,-4.895104895,-10,"Use conventional military force, not specified below"
20230102,1,2,13,2,18,2,-3.743315508,3.4,Make empathetic comment
20230102,1,2,40,2,20,6,-3.303303303,3,"Make an appeal or request, not specified below"
20230103,1,2,5,2,46,4,1.546531081,7,Engage in negotiation
20230103,1,2,12,2,90,10,-1.487603306,-2,"Investigate, not specified below"
20230104,1,2,5,2,46,4,1.485714286,7,Engage in negotiation
20230104,1,2,43,2,173,10,7.780320366,-5,"Arrest, detain, or charge with legal action"
20230106,1,2,41,2,42,4,-0.078864353,1.9,Make a visit
20230106,1,2,23,2,57,6,-0.957854406,8,Sign formal agreement
20230107,1,2,23,2,112,1,-6.678082192,-2,"Accuse, not specified below"
20230108,1,2,41,2,173,6,-3.260869565,-5,"Arrest, detain, or charge with legal action"
20230109,1,2,23,2,40,1,1.384615385,1,"Consult, not specified below"
20230109,1,2,41,2,173,6,-3.260869565,-5,"Arrest, detain, or charge with legal action"
20230109,1,2,22,2,190,2,2.383939774,-10,"Use conventional military force, not specified below"
20230110,1,2,5,2,111,5,4.761904762,-2,Criticize or denounce
20230111,1,2,20,2,833,10,-0.943396226,5,Accede to demands for rights
20230111,1,2,41,2,46,1,1.310483871,7,Engage in negotiation
20230111,1,2,9,2,60,3,-2.394526796,6,"Engage in material cooperation, not specified below"
20230111,1,2,3,2,71,1,-3.360215054,7.4,Provide economic aid
20230112,1,2,14,2,71,6,3.394255875,7.4,Provide economic aid
20230112,1,2,14,2,80,2,-1.184600197,5,"Yield, not specified below"
20230112,1,2,23,2,84,3,3.987730061,7,"Return, release, not specified below"
20230112,1,2,8,2,130,5,0.638870208,-4.4,"Threaten, not specified below"
20230112,1,2,23,2,160,3,-5.828779599,-4,"Reduce relations, not specified below"
20230113,1,2,5,2,42,5,0.418410042,1.9,Make a visit
20230114,1,2,27,2,20,2,-1.014198783,3,"Make an appeal or request, not specified below"
20230117,1,2,43,2,40,10,1.265822785,1,"Consult, not specified below"
