Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name,TargetCountryName,TargetCountryCodeName,ReceivingCountryName,ReceivingCountryCodeName
20200713,1,2,1,1,12,2,-0.738916256,-0.4,Appeal,USA,BUS,USA,GOV
20200713,1,2,1,1,20,16,-3.95320197,3,Deny responsibility,USA,BUS,USA,GOV
20200713,1,2,1,1,40,1,1.061571125,1,Make Public Statement,USA,BUS,USA,GOV
20200713,1,2,1,1,51,2,-0.934964486,3.4,Appeal,USA,BUS,USA,GOV
20200713,1,2,1,1,111,8,-1.935084446,-2,Yield,USA,BUS,USA,GOV
20200713,1,2,1,1,172,2,-12.94964029,-5,Appeal,USA,BUS,USA,GOV
20200714,1,2,1,1,10,1,0.740740741,0,Make Public Statement,USA,BUS,USA,GOV
20200714,1,2,1,1,14,4,1.063829787,0,Consult,USA,BUS,USA,GOV
20200714,1,2,1,1,20,22,0.826010928,3,Appeal for diplomatic cooperation (such as policy support),USA,BUS,USA,GOV
20200714,1,2,1,1,30,4,0.540670353,4,Consult,USA,BUS,USA,GOV
20200714,1,2,1,1,40,4,2.702702703,1,Consult,USA,BUS,USA,GOV
20200714,1,2,1,1,43,9,2.504550853,2.8,Investigate,USA,BUS,USA,GOV
20200714,1,2,1,1,46,3,-0.627943485,7,Express intent to cooperate,USA,BUS,USA,GOV
20200714,1,2,1,1,51,2,2.845528455,3.4,Appeal,USA,BUS,USA,GOV
20200714,1,2,1,1,70,14,3.069733168,7,Consider policy option,USA,BUS,USA,GOV
20200714,1,2,1,1,71,4,1.063829787,7.4,Consult,USA,BUS,USA,GOV
20200714,1,2,1,1,84,5,-3.448142631,7,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200714,1,2,1,1,112,2,1.488095238,-2,Appeal,USA,BUS,USA,GOV
20200714,1,2,1,1,190,6,-1.901140684,-10,Engage in Material Cooperation,USA,BUS,USA,GOV
20200715,1,2,1,1,22,4,2.955665025,3.2,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,180,1,-4.860088365,-9,Make Public Statement,USA,BUS,USA,GOV
20200715,1,2,1,1,10,4,-1.097940613,0,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,14,4,1.029411765,0,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,20,21,-0.328128613,3,"Appeal for material cooperation, not specified below",USA,BUS,USA,GOV
20200715,1,2,1,1,40,11,-0.800804701,1,Decline comment,USA,BUS,USA,GOV
20200715,1,2,1,1,42,11,0.859403923,1.9,Decline comment,USA,BUS,USA,GOV
20200715,1,2,1,1,43,12,2.522777697,2.8,Make pessimistic comment,USA,BUS,USA,GOV
20200715,1,2,1,1,46,1,-0.787401575,7,Make Public Statement,USA,BUS,USA,GOV
20200715,1,2,1,1,50,4,2.955665025,3.5,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,51,14,-0.272629554,3.4,Consider policy option,USA,BUS,USA,GOV
20200715,1,2,1,1,70,4,1.538461538,7,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,71,4,1.029411765,7.4,Consult,USA,BUS,USA,GOV
20200715,1,2,1,1,84,1,-10.66666667,7,Make Public Statement,USA,BUS,USA,GOV
20200715,1,2,1,1,100,2,0.961538462,-5,Appeal,USA,BUS,USA,GOV
20200715,1,2,1,1,114,12,-1.180957633,-2,Make pessimistic comment,USA,BUS,USA,GOV
20200715,1,2,1,1,172,2,-0.576036866,-5,Appeal,USA,BUS,USA,GOV
20200715,1,2,1,1,190,3,-1.876172608,-10,Express intent to cooperate,USA,BUS,USA,GOV
20200716,1,2,1,1,195,10,-1.44092219,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20200716,1,2,1,1,10,17,-0.584157642,0,Engage in symbolic act,USA,BUS,USA,GOV
20200716,1,2,1,1,14,12,-2.301385692,0,Make pessimistic comment,USA,BUS,USA,GOV
20200716,1,2,1,1,20,27,-1.810759643,3,Appeal to others to settle dispute,USA,BUS,USA,GOV
20200716,1,2,1,1,31,5,1.104972376,5.2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200716,1,2,1,1,36,5,2.84741387,4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200716,1,2,1,1,40,8,-0.569493853,1,Yield,USA,BUS,USA,GOV
20200716,1,2,1,1,42,8,0.738916256,1.9,Yield,USA,BUS,USA,GOV
20200716,1,2,1,1,43,2,-4.316770186,2.8,Appeal,USA,BUS,USA,GOV
20200716,1,2,1,1,46,8,-4.692650943,7,Yield,USA,BUS,USA,GOV
20200716,1,2,1,1,51,6,1.133144476,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200716,1,2,1,1,61,3,1.386962552,6.4,Express intent to cooperate,USA,BUS,USA,GOV
20200716,1,2,1,1,71,10,-6.201550388,7.4,"Make statement, not specified below",USA,BUS,USA,GOV
20200716,1,2,1,1,84,2,-1.107594937,7,Appeal,USA,BUS,USA,GOV
20200716,1,2,1,1,111,10,0.53285968,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20200716,1,2,1,1,130,2,-1.107594937,-4.4,Appeal,USA,BUS,USA,GOV
20200717,1,2,1,1,842,8,0.273224044,7,Yield,USA,BUS,USA,GOV
20200717,1,2,1,1,10,16,-0.847888222,0,Deny responsibility,USA,BUS,USA,GOV
20200717,1,2,1,1,13,2,-1.884253028,0.4,Appeal,USA,BUS,USA,GOV
20200717,1,2,1,1,14,11,-1.834406812,0,Decline comment,USA,BUS,USA,GOV
20200717,1,2,1,1,20,10,-1.750373198,3,"Make statement, not specified below",USA,BUS,USA,GOV
20200717,1,2,1,1,30,4,-2.089864159,4,Consult,USA,BUS,USA,GOV
20200717,1,2,1,1,40,20,-2.202840566,1,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20200717,1,2,1,1,42,1,-3.070175439,1.9,Make Public Statement,USA,BUS,USA,GOV
20200717,1,2,1,1,43,18,-0.254519254,2.8,Make empathetic comment,USA,BUS,USA,GOV
20200717,1,2,1,1,45,1,0.619195046,5,Make Public Statement,USA,BUS,USA,GOV
20200717,1,2,1,1,46,2,-1.758499414,7,Appeal,USA,BUS,USA,GOV
20200717,1,2,1,1,50,16,0.657351586,3.5,Deny responsibility,USA,BUS,USA,GOV
20200717,1,2,1,1,51,1,1.426872771,3.4,Make Public Statement,USA,BUS,USA,GOV
20200717,1,2,1,1,100,4,-2.101359703,-5,Consult,USA,BUS,USA,GOV
20200717,1,2,1,1,111,3,5.697445972,-2,Express intent to cooperate,USA,BUS,USA,GOV
20200717,1,2,1,1,114,6,0.273224044,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20200717,1,2,1,1,130,10,-2.605863192,-4.4,"Make statement, not specified below",USA,BUS,USA,GOV
20200718,1,2,1,1,73,4,0.931098696,7.4,Consult,USA,BUS,USA,GOV
20200718,1,2,1,1,115,3,-3.304239401,-2,Express intent to cooperate,USA,BUS,USA,GOV
20200718,1,2,1,1,10,7,0.815482274,0,Provide Aid,USA,BUS,USA,GOV
20200718,1,2,1,1,20,8,-0.763248848,3,Yield,USA,BUS,USA,GOV
20200718,1,2,1,1,30,4,-2.419354839,4,Consult,USA,BUS,USA,GOV
20200718,1,2,1,1,42,3,-1.433691756,1.9,Express intent to cooperate,USA,BUS,USA,GOV
20200718,1,2,1,1,43,10,-1.601830664,2.8,"Make statement, not specified below",USA,BUS,USA,GOV
20200718,1,2,1,1,51,4,1.698708752,3.4,Consult,USA,BUS,USA,GOV
20200718,1,2,1,1,111,6,-2.278235579,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20200718,1,2,1,1,112,2,1.075268817,-2,Appeal,USA,BUS,USA,GOV
20200718,1,2,1,1,130,2,-2.747252747,-4.4,Appeal,USA,BUS,USA,GOV
20200719,1,2,1,1,14,4,-2.245989305,0,Consult,USA,BUS,USA,GOV
20200719,1,2,1,1,20,4,-2.245989305,3,Consult,USA,BUS,USA,GOV
20200719,1,2,1,1,30,10,-2.134646962,4,"Make statement, not specified below",USA,BUS,USA,GOV
20200719,1,2,1,1,40,3,0.769934539,1,Express intent to cooperate,USA,BUS,USA,GOV
20200719,1,2,1,1,43,5,-4.864853597,2.8,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200719,1,2,1,1,172,3,-10.41666667,-5,Express intent to cooperate,USA,BUS,USA,GOV
20200720,1,2,1,1,186,2,-6.033182504,-10,Appeal,USA,BUS,USA,GOV
20200720,1,2,1,1,10,1,-2.554744526,0,Make Public Statement,USA,BUS,USA,GOV
20200720,1,2,1,1,13,2,3.10421286,0.4,Appeal,USA,BUS,USA,GOV
20200720,1,2,1,1,14,6,0.348432056,0,Engage in Material Cooperation,USA,BUS,USA,GOV
20200720,1,2,1,1,20,17,-3.843264166,3,Engage in symbolic act,USA,BUS,USA,GOV
20200720,1,2,1,1,36,2,-2.576808722,4,Appeal,USA,BUS,USA,GOV
20200720,1,2,1,1,43,12,0.147363437,2.8,Make pessimistic comment,USA,BUS,USA,GOV
20200720,1,2,1,1,46,3,2.888086643,7,Express intent to cooperate,USA,BUS,USA,GOV
20200720,1,2,1,1,51,6,-1.525423729,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200721,1,2,1,1,52,8,-1.385681293,3.5,Yield,USA,BUS,USA,GOV
20200721,1,2,1,1,10,7,-1.644320024,0,Provide Aid,USA,BUS,USA,GOV
20200721,1,2,1,1,12,3,-0.648298217,-0.4,Express intent to cooperate,USA,BUS,USA,GOV
20200721,1,2,1,1,13,2,3.10421286,0.4,Appeal,USA,BUS,USA,GOV
20200721,1,2,1,1,20,3,-1.140684411,3,Express intent to cooperate,USA,BUS,USA,GOV
20200721,1,2,1,1,31,5,-2.146690519,5.2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200721,1,2,1,1,40,10,4.385964912,1,"Make statement, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,43,2,-1.617250674,2.8,Appeal,USA,BUS,USA,GOV
20200721,1,2,1,1,45,1,-2.21642764,5,Make Public Statement,USA,BUS,USA,GOV
20200721,1,2,1,1,51,25,1.015262845,3.4,"Appeal to yield, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,57,6,4.122137405,8,Engage in Material Cooperation,USA,BUS,USA,GOV
20200721,1,2,1,1,71,20,1.317957166,7.4,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,80,6,-1.385681293,5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200721,1,2,1,1,90,10,-2.518223989,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,112,10,1.546147651,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,130,1,-1.06870229,-4.4,Make Public Statement,USA,BUS,USA,GOV
20200721,1,2,1,1,173,10,1.546147651,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20200721,1,2,1,1,190,8,-4.355400697,-10,Yield,USA,BUS,USA,GOV
20200722,1,2,1,1,10,17,-1.233840149,0,Engage in symbolic act,USA,BUS,USA,GOV
20200722,1,2,1,1,12,7,-3.169802867,-0.4,Provide Aid,USA,BUS,USA,GOV
20200722,1,2,1,1,20,2,2.09262349,3,Appeal,USA,BUS,USA,GOV
20200722,1,2,1,1,31,3,-0.858369099,5.2,Express intent to cooperate,USA,BUS,USA,GOV
20200722,1,2,1,1,40,18,0.986956553,1,Make empathetic comment,USA,BUS,USA,GOV
20200722,1,2,1,1,42,11,0.090160588,1.9,Decline comment,USA,BUS,USA,GOV
20200722,1,2,1,1,43,2,-0.69124424,2.8,Appeal,USA,BUS,USA,GOV
20200722,1,2,1,1,46,6,0,7,Engage in Material Cooperation,USA,BUS,USA,GOV
20200722,1,2,1,1,51,9,0.108671939,3.4,Investigate,USA,BUS,USA,GOV
20200722,1,2,1,1,57,6,1.455026455,8,Engage in Material Cooperation,USA,BUS,USA,GOV
20200722,1,2,1,1,60,2,0.656455142,6,Appeal,USA,BUS,USA,GOV
20200722,1,2,1,1,70,3,-1.703163017,7,Express intent to cooperate,USA,BUS,USA,GOV
20200722,1,2,1,1,71,2,-1.084990958,7.4,Appeal,USA,BUS,USA,GOV
20200722,1,2,1,1,84,1,0.514138817,7,Make Public Statement,USA,BUS,USA,GOV
20200722,1,2,1,1,112,2,1.52284264,-2,Appeal,USA,BUS,USA,GOV
20200722,1,2,1,1,172,3,-0.633134013,-5,Express intent to cooperate,USA,BUS,USA,GOV
20200722,1,2,1,1,173,2,1.52284264,-5,Appeal,USA,BUS,USA,GOV
20200723,1,2,1,1,18,6,-4.621212121,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200723,1,2,1,1,10,9,-2.244544526,0,Investigate,USA,BUS,USA,GOV
20200723,1,2,1,1,20,1,3.794369645,3,Make Public Statement,USA,BUS,USA,GOV
20200723,1,2,1,1,31,44,-3.448176715,5.2,Meet at a ”third” location,USA,BUS,USA,GOV
20200723,1,2,1,1,42,4,0.735550371,1.9,Consult,USA,BUS,USA,GOV
20200723,1,2,1,1,43,2,0.85106383,2.8,Appeal,USA,BUS,USA,GOV
20200723,1,2,1,1,50,1,6.034482759,3.5,Make Public Statement,USA,BUS,USA,GOV
20200723,1,2,1,1,51,3,-2.588555858,3.4,Express intent to cooperate,USA,BUS,USA,GOV
20200723,1,2,1,1,71,3,-0.4,7.4,Express intent to cooperate,USA,BUS,USA,GOV
20200723,1,2,1,1,100,6,-3.826086957,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200723,1,2,1,1,110,1,-2.064896755,-2,Make Public Statement,USA,BUS,USA,GOV
20200723,1,2,1,1,130,2,-2.255639098,-4.4,Appeal,USA,BUS,USA,GOV
20200723,1,2,1,1,173,10,0.96259626,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20200724,1,2,1,1,81,10,-4.874213836,5,"Make statement, not specified below",USA,BUS,USA,GOV
20200724,1,2,1,1,1721,5,-2.06185567,-5,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200724,1,2,1,1,10,3,-4.17051934,0,Express intent to cooperate,USA,BUS,USA,GOV
20200724,1,2,1,1,20,18,-2.5453059,3,Make empathetic comment,USA,BUS,USA,GOV
20200724,1,2,1,1,31,14,-0.159272226,5.2,Consider policy option,USA,BUS,USA,GOV
20200724,1,2,1,1,36,48,0.507717057,4,#N/A,USA,BUS,USA,GOV
20200724,1,2,1,1,40,18,0.750450559,1,Make empathetic comment,USA,BUS,USA,GOV
20200724,1,2,1,1,42,4,-2.674591382,1.9,Consult,USA,BUS,USA,GOV
20200724,1,2,1,1,43,4,-3.356591775,2.8,Consult,USA,BUS,USA,GOV
20200724,1,2,1,1,46,8,-0.513059701,7,Yield,USA,BUS,USA,GOV
20200724,1,2,1,1,60,7,-2.00458476,6,Provide Aid,USA,BUS,USA,GOV
20200724,1,2,1,1,71,1,0.858983536,7.4,Make Public Statement,USA,BUS,USA,GOV
20200724,1,2,1,1,193,6,0,-10,Engage in Material Cooperation,USA,BUS,USA,GOV
20200725,1,2,1,1,62,2,-1.741293532,7.4,Appeal,USA,BUS,USA,GOV
20200725,1,2,1,1,10,8,-0.462249615,0,Yield,USA,BUS,USA,GOV
20200725,1,2,1,1,20,8,-0.462249615,3,Yield,USA,BUS,USA,GOV
20200725,1,2,1,1,31,4,-4.15407855,5.2,Consult,USA,BUS,USA,GOV
20200725,1,2,1,1,36,2,0,4,Appeal,USA,BUS,USA,GOV
20200725,1,2,1,1,40,10,1.526695975,1,"Make statement, not specified below",USA,BUS,USA,GOV
20200725,1,2,1,1,42,2,-3.941605839,1.9,Appeal,USA,BUS,USA,GOV
20200725,1,2,1,1,46,6,0,7,Engage in Material Cooperation,USA,BUS,USA,GOV
20200725,1,2,1,1,51,6,1.393728223,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200725,1,2,1,1,57,4,-1.023902712,8,Consult,USA,BUS,USA,GOV
20200725,1,2,1,1,100,6,-3.806228374,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200725,1,2,1,1,172,8,-0.462249615,-5,Yield,USA,BUS,USA,GOV
20200726,1,2,1,1,52,6,-2.803738318,3.5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200726,1,2,1,1,115,6,-6.060606061,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20200726,1,2,1,1,14,18,0.961385744,0,Make empathetic comment,USA,BUS,USA,GOV
20200726,1,2,1,1,31,10,3.717472119,5.2,"Make statement, not specified below",USA,BUS,USA,GOV
20200726,1,2,1,1,36,5,1.470588235,4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200726,1,2,1,1,40,2,1.917808219,1,Appeal,USA,BUS,USA,GOV
20200727,1,2,1,1,81,5,-4.207920792,5,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200727,1,2,1,1,10,5,0.347222222,0,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200727,1,2,1,1,20,20,0.419078132,3,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20200727,1,2,1,1,31,14,-0.143038779,5.2,Consider policy option,USA,BUS,USA,GOV
20200727,1,2,1,1,42,16,-0.297287367,1.9,Deny responsibility,USA,BUS,USA,GOV
20200727,1,2,1,1,43,9,0.318681319,2.8,Investigate,USA,BUS,USA,GOV
20200727,1,2,1,1,46,2,-3.409090909,7,Appeal,USA,BUS,USA,GOV
20200727,1,2,1,1,51,4,0.499844838,3.4,Consult,USA,BUS,USA,GOV
20200727,1,2,1,1,60,10,0.694444444,6,"Make statement, not specified below",USA,BUS,USA,GOV
20200727,1,2,1,1,71,1,-1.371742112,7.4,Make Public Statement,USA,BUS,USA,GOV
20200727,1,2,1,1,84,12,-2.960211545,7,Make pessimistic comment,USA,BUS,USA,GOV
20200727,1,2,1,1,100,6,0.618556701,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200727,1,2,1,1,110,2,-2.056962025,-2,Appeal,USA,BUS,USA,GOV
20200727,1,2,1,1,112,1,-1.371742112,-2,Make Public Statement,USA,BUS,USA,GOV
20200727,1,2,1,1,160,8,-2.612481858,-4,Yield,USA,BUS,USA,GOV
20200727,1,2,1,1,172,2,-0.991325898,-5,Appeal,USA,BUS,USA,GOV
20200728,1,2,1,1,311,24,1.31964957,5.2,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20200728,1,2,1,1,20,10,1.518505866,3,"Make statement, not specified below",USA,BUS,USA,GOV
20200728,1,2,1,1,40,2,-4.526748971,1,Appeal,USA,BUS,USA,GOV
20200728,1,2,1,1,42,5,-2.511415525,1.9,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200728,1,2,1,1,43,3,-0.133779264,2.8,Express intent to cooperate,USA,BUS,USA,GOV
20200728,1,2,1,1,61,10,0.149812734,6.4,"Make statement, not specified below",USA,BUS,USA,GOV
20200728,1,2,1,1,70,2,-0.652173913,7,Appeal,USA,BUS,USA,GOV
20200728,1,2,1,1,80,4,-5.040322581,5,Consult,USA,BUS,USA,GOV
20200728,1,2,1,1,84,5,-2.511415525,7,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200728,1,2,1,1,172,12,-1.48534735,-5,Make pessimistic comment,USA,BUS,USA,GOV
20200728,1,2,1,1,190,5,-7.079646018,-10,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200729,1,2,1,1,26,2,-0.301659125,4,Appeal,USA,BUS,USA,GOV
20200729,1,2,1,1,311,9,2.760573126,5.2,Investigate,USA,BUS,USA,GOV
20200729,1,2,1,1,10,8,-1.851512965,0,Yield,USA,BUS,USA,GOV
20200729,1,2,1,1,20,6,-0.81200853,3,Engage in Material Cooperation,USA,BUS,USA,GOV
20200729,1,2,1,1,30,11,-2.941874913,4,Decline comment,USA,BUS,USA,GOV
20200729,1,2,1,1,31,10,1.303911735,5.2,"Make statement, not specified below",USA,BUS,USA,GOV
20200729,1,2,1,1,40,4,-0.767853778,1,Consult,USA,BUS,USA,GOV
20200729,1,2,1,1,42,4,-3.55987055,1.9,Consult,USA,BUS,USA,GOV
20200729,1,2,1,1,43,7,-1.413476781,2.8,Provide Aid,USA,BUS,USA,GOV
20200729,1,2,1,1,45,26,2.422805846,5,Appeal to others to meet or negotiate,USA,BUS,USA,GOV
20200729,1,2,1,1,60,10,-0.523560209,6,"Make statement, not specified below",USA,BUS,USA,GOV
20200729,1,2,1,1,61,10,-2.568493151,6.4,"Make statement, not specified below",USA,BUS,USA,GOV
20200729,1,2,1,1,71,6,-0.343642612,7.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200729,1,2,1,1,100,10,-3.254972875,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20200729,1,2,1,1,111,4,-1.783139486,-2,Consult,USA,BUS,USA,GOV
20200729,1,2,1,1,112,6,-3.534303534,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20200729,1,2,1,1,190,5,-2.304849008,-10,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200729,1,2,1,1,192,5,1.219512195,-9.5,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,214,4,-3.295454545,3.4,Consult,USA,BUS,USA,GOV
20200730,1,2,1,1,132,10,-1.767676768,-5.8,"Make statement, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,10,6,-0.666666667,0,Engage in Material Cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,20,4,0,3,Consult,USA,BUS,USA,GOV
20200730,1,2,1,1,30,10,-4.242424242,4,"Make statement, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,31,24,-0.425475587,5.2,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,40,5,0.228559128,1,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,43,10,0.573065903,2.8,"Make statement, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,45,10,2.628879426,5,"Make statement, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,46,6,1.986754967,7,Engage in Material Cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,50,1,5.714285714,3.5,Make Public Statement,USA,BUS,USA,GOV
20200730,1,2,1,1,51,15,-0.630730658,3.4,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20200730,1,2,1,1,60,6,-0.081933634,6,Engage in Material Cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,70,6,-0.449065011,7,Engage in Material Cooperation,USA,BUS,USA,GOV
20200730,1,2,1,1,84,8,0.168634064,7,Yield,USA,BUS,USA,GOV
20200730,1,2,1,1,100,10,-3.254972875,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20200730,1,2,1,1,190,1,-2.253032929,-10,Make Public Statement,USA,BUS,USA,GOV
20200731,1,2,1,1,22,2,-1.929824561,3.2,Appeal,USA,BUS,USA,GOV
20200731,1,2,1,1,311,3,3.225806452,5.2,Express intent to cooperate,USA,BUS,USA,GOV
20200731,1,2,1,1,10,1,0.843881857,0,Make Public Statement,USA,BUS,USA,GOV
20200731,1,2,1,1,20,10,2.501389661,3,"Make statement, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,30,10,1.727861771,4,"Make statement, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,31,10,-0.410677618,5.2,"Make statement, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,36,12,-4.795278216,4,Make pessimistic comment,USA,BUS,USA,GOV
20200731,1,2,1,1,40,6,2.431610942,1,Engage in Material Cooperation,USA,BUS,USA,GOV
20200731,1,2,1,1,42,40,-1.15560921,1.9,"Consult, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,43,33,-0.706127177,2.8,"Express intent to provide material aid, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,46,12,-1.725677831,7,Make pessimistic comment,USA,BUS,USA,GOV
20200731,1,2,1,1,50,4,-6.616052061,3.5,Consult,USA,BUS,USA,GOV
20200731,1,2,1,1,51,14,1.643983993,3.4,Consider policy option,USA,BUS,USA,GOV
20200731,1,2,1,1,60,11,-2.250199427,6,Decline comment,USA,BUS,USA,GOV
20200731,1,2,1,1,80,10,1.727861771,5,"Make statement, not specified below",USA,BUS,USA,GOV
20200731,1,2,1,1,84,3,-3.571428571,7,Express intent to cooperate,USA,BUS,USA,GOV
20200731,1,2,1,1,111,1,0.843881857,-2,Make Public Statement,USA,BUS,USA,GOV
20200731,1,2,1,1,112,4,-4.439261534,-2,Consult,USA,BUS,USA,GOV
20200801,1,2,1,1,214,3,-2.511415525,3.4,Express intent to cooperate,USA,BUS,USA,GOV
20200801,1,2,1,1,10,5,-0.734719191,0,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20200801,1,2,1,1,30,12,-1.10701107,4,Make pessimistic comment,USA,BUS,USA,GOV
20200801,1,2,1,1,36,8,0.256081946,4,Yield,USA,BUS,USA,GOV
20200801,1,2,1,1,42,10,-0.865051903,1.9,"Make statement, not specified below",USA,BUS,USA,GOV
20200801,1,2,1,1,43,12,-0.432525952,2.8,Make pessimistic comment,USA,BUS,USA,GOV
20200801,1,2,1,1,45,3,3.115264798,5,Express intent to cooperate,USA,BUS,USA,GOV
20200801,1,2,1,1,46,3,-0.756143667,7,Express intent to cooperate,USA,BUS,USA,GOV
20200801,1,2,1,1,50,4,-3.067484663,3.5,Consult,USA,BUS,USA,GOV
20200801,1,2,1,1,60,6,0.256081946,6,Engage in Material Cooperation,USA,BUS,USA,GOV
20200801,1,2,1,1,71,8,-1.364721938,7.4,Yield,USA,BUS,USA,GOV
20200801,1,2,1,1,111,2,1.041977142,-2,Appeal,USA,BUS,USA,GOV
20200801,1,2,1,1,120,4,0.204918033,-4,Consult,USA,BUS,USA,GOV
20200801,1,2,1,1,130,1,-3.834196891,-4.4,Make Public Statement,USA,BUS,USA,GOV
20200801,1,2,1,1,193,4,-1.013513514,-10,Consult,USA,BUS,USA,GOV
20200802,1,2,1,1,214,3,-2.207505519,3.4,Express intent to cooperate,USA,BUS,USA,GOV
20200802,1,2,1,1,141,6,-2.556818182,-6.5,Engage in Material Cooperation,USA,BUS,USA,GOV
20200802,1,2,1,1,10,16,0.217669074,0,Deny responsibility,USA,BUS,USA,GOV
20200802,1,2,1,1,12,2,-3.048780488,-0.4,Appeal,USA,BUS,USA,GOV
20200802,1,2,1,1,20,12,-2.561674437,3,Make pessimistic comment,USA,BUS,USA,GOV
20200802,1,2,1,1,30,8,-3.14467636,4,Yield,USA,BUS,USA,GOV
20200802,1,2,1,1,36,32,0.422779493,4,Express intent to engage in diplomatic cooperation (such as policy support),USA,BUS,USA,GOV
20200802,1,2,1,1,42,10,-0.9765625,1.9,"Make statement, not specified below",USA,BUS,USA,GOV
20200802,1,2,1,1,43,24,0.686248387,2.8,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20200802,1,2,1,1,45,3,1.238390093,5,Express intent to cooperate,USA,BUS,USA,GOV
20200802,1,2,1,1,46,2,0.626959248,7,Appeal,USA,BUS,USA,GOV
20200802,1,2,1,1,50,4,-6.220095694,3.5,Consult,USA,BUS,USA,GOV
20200802,1,2,1,1,51,6,-2.004716981,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200802,1,2,1,1,60,10,0.310559006,6,"Make statement, not specified below",USA,BUS,USA,GOV
20200802,1,2,1,1,100,20,0,-5,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20200802,1,2,1,1,112,10,-4.782608696,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20200802,1,2,1,1,120,6,-3.048780488,-4,Engage in Material Cooperation,USA,BUS,USA,GOV
20200803,1,2,1,1,64,2,-2.456140351,7,Appeal,USA,BUS,USA,GOV
