Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20190221,1,1,41,2,112,5,-0.760777684,-2,"Accuse, not specified below"
20190221,1,1,5,2,173,6,-4.633204633,-5,"Arrest, detain, or charge with legal action"
20190222,1,1,34,2,41,10,1.187959603,1,Discuss by telephone
20190222,1,1,40,2,10,6,2.040816327,0,"Make statement, not specified below"
20190222,1,1,23,2,20,8,0,3,"Make an appeal or request, not specified below"
20190222,1,1,40,2,20,1,-2.488038278,3,"Make an appeal or request, not specified below"
20190222,1,1,12,2,40,10,1.886792453,1,"Consult, not specified below"
20190222,1,1,14,2,43,2,1.837928154,2.8,Host a visit
20190222,1,1,15,2,43,6,1.837928154,2.8,Host a visit
20190222,1,1,20,2,43,2,1.837928154,2.8,Host a visit
20190222,1,1,34,2,51,10,1.419878296,3.4,Praise or endorse
20190222,1,1,9,2,112,6,-4.959630911,-2,"Accuse, not specified below"
20190222,1,1,40,2,112,3,-1.353546291,-2,"Accuse, not specified below"
20190222,1,1,41,2,112,5,-0.740740741,-2,"Accuse, not specified below"
20190222,1,1,40,2,172,6,-3.244495944,-5,"Impose administrative sanctions, not specified below"
20190223,1,1,36,2,186,5,-3.58974359,-10,Assassinate
20190223,1,1,40,2,10,6,2.405498282,0,"Make statement, not specified below"
20190223,1,1,40,2,20,6,-2.491103203,3,"Make an appeal or request, not specified below"
20190223,1,1,37,2,30,10,1.169590643,4,"Express intent to cooperate, not specified below"
20190223,1,1,5,2,40,3,-0.770416025,1,"Consult, not specified below"
20190223,1,1,36,2,40,3,-3.58974359,1,"Consult, not specified below"
20190223,1,1,40,2,40,6,-10.52631579,1,"Consult, not specified below"
20190223,1,1,40,2,90,6,-2.491103203,-2,"Investigate, not specified below"
20190224,1,1,23,2,30,8,-1.338825953,4,"Express intent to cooperate, not specified below"
20190224,1,1,2,2,31,10,0.663129973,5.2,"Express intent to engage in material cooperation, not specified below"
20190225,1,1,40,2,13,12,-2.115367621,0.4,Make optimistic comment
20190225,1,1,19,2,36,4,-0.223964166,4,Express intent to meet or negotiate
20190225,1,1,12,2,40,10,1.880530973,1,"Consult, not specified below"
20190225,1,1,2,2,51,5,0.515907137,3.4,Praise or endorse
20190226,1,1,8,2,10,3,1.851851852,0,"Make statement, not specified below"
20190226,1,1,13,2,14,2,-0.546448087,0,Consider policy option
20190226,1,1,40,2,14,10,-2.743142145,0,Consider policy option
20190226,1,1,37,2,20,10,-3.815261044,3,"Make an appeal or request, not specified below"
20190226,1,1,40,2,20,6,-3.240740741,3,"Make an appeal or request, not specified below"
20190226,1,1,8,2,40,3,1.851851852,1,"Consult, not specified below"
20190226,1,1,23,2,51,3,1.898919077,3.4,Praise or endorse
20190226,1,1,40,2,71,5,-1.273113065,7.4,Provide economic aid
20190226,1,1,39,2,80,10,2.4,5,"Yield, not specified below"
20190226,1,1,13,2,111,10,-6.25,-2,Criticize or denounce
20190227,1,1,8,2,10,3,1.773049645,0,"Make statement, not specified below"
20190227,1,1,13,2,14,2,-0.394477318,0,Consider policy option
20190227,1,1,11,2,31,5,1.473296501,5.2,"Express intent to engage in material cooperation, not specified below"
20190227,1,1,8,2,40,3,1.773049645,1,"Consult, not specified below"
20190227,1,1,14,2,46,6,-0.53285968,7,Engage in negotiation
20190227,1,1,15,2,60,10,-0.949367089,6,"Engage in material cooperation, not specified below"
20190227,1,1,27,2,120,1,-4.347826087,-4,"Reject, not specified below"
20190227,1,1,27,2,173,2,-4.347826087,-5,"Arrest, detain, or charge with legal action"
20190228,1,1,13,2,14,2,-0.382409178,0,Consider policy option
20190228,1,1,5,2,40,6,-5.617977528,1,"Consult, not specified below"
20190228,1,1,12,2,42,6,-2.096177559,1.9,Make a visit
20190228,1,1,23,2,46,4,-0.905797101,7,Engage in negotiation
20190301,1,1,45,2,26,6,0.18399264,4,Appeal to others to meet or negotiate
20190301,1,1,23,2,13,1,1.02739726,0.4,Make optimistic comment
20190301,1,1,2,2,36,5,1.851851852,4,Express intent to meet or negotiate
20190301,1,1,27,2,42,6,-1.466992665,1.9,Make a visit
20190301,1,1,45,2,46,6,0.18399264,7,Engage in negotiation
20190301,1,1,37,2,110,2,-0.187969925,-2,"Disapprove, not specified below"
20190301,1,1,5,2,130,2,-1.398601399,-4.4,"Threaten, not specified below"
20190302,1,1,5,2,31,10,0.352112676,5.2,"Express intent to engage in material cooperation, not specified below"
20190302,1,1,12,2,60,10,-2.380952381,6,"Engage in material cooperation, not specified below"
20190302,1,1,2,2,71,10,0,7.4,Provide economic aid
20190302,1,1,41,2,100,2,-4.046242775,-5,"Demand, not specified below"
20190303,1,1,23,2,10,10,1.591511936,0,"Make statement, not specified below"
20190303,1,1,41,2,51,6,-6.082289803,3.4,Praise or endorse
20190304,1,1,40,2,131,8,-7.066435336,-5.8,"Threaten non-force, not specified below"
20190304,1,1,5,2,30,2,-0.564971751,4,"Express intent to cooperate, not specified below"
20190304,1,1,5,2,31,10,2.547770701,5.2,"Express intent to engage in material cooperation, not specified below"
20190304,1,1,5,2,36,8,2.637130802,4,Express intent to meet or negotiate
20190304,1,1,40,2,36,8,-4.242424242,4,Express intent to meet or negotiate
20190304,1,1,27,2,57,10,-1.807228916,8,Sign formal agreement
20190305,1,1,40,2,20,1,-0.549450549,3,"Make an appeal or request, not specified below"
20190305,1,1,9,2,172,10,-0.62305296,-5,"Impose administrative sanctions, not specified below"
20190305,1,1,20,2,190,5,-4.330312185,-10,"Use conventional military force, not specified below"
20190306,1,1,23,2,72,5,-2.004454343,8.3,Provide military aid
20190306,1,1,9,2,10,4,-1.311806256,0,"Make statement, not specified below"
20190306,1,1,12,2,10,1,-3.744939271,0,"Make statement, not specified below"
20190306,1,1,5,2,30,4,0,4,"Express intent to cooperate, not specified below"
20190306,1,1,44,2,80,10,0,5,"Yield, not specified below"
20190306,1,1,40,2,90,10,-0.205761317,-2,"Investigate, not specified below"
20190306,1,1,40,2,112,10,-0.205761317,-2,"Accuse, not specified below"
20190306,1,1,12,2,130,1,-3.744939271,-4.4,"Threaten, not specified below"
20190306,1,1,20,2,190,5,-4.008016032,-10,"Use conventional military force, not specified below"
20190307,1,1,40,2,81,5,-2.100161551,5,"Ease administrative sanctions, not specified below"
20190307,1,1,40,2,115,5,-2.100161551,-2,Bring lawsuit against
20190307,1,1,40,2,10,2,-8.333333333,0,"Make statement, not specified below"
20190307,1,1,23,2,20,10,-13.22751323,3,"Make an appeal or request, not specified below"
20190307,1,1,40,2,20,2,-2.156862745,3,"Make an appeal or request, not specified below"
20190307,1,1,41,2,40,8,-1.310043668,1,"Consult, not specified below"
20190307,1,1,22,2,42,20,1.539987128,1.9,Make a visit
20190307,1,1,2,2,60,2,1.296596434,6,"Engage in material cooperation, not specified below"
20190307,1,1,40,2,111,6,-4.680365297,-2,Criticize or denounce
20190307,1,1,41,2,111,10,-5.577689243,-2,Criticize or denounce
20190307,1,1,40,2,112,33,-5.114044965,-2,"Accuse, not specified below"
20190307,1,1,40,2,114,10,-6.578947368,-2,Complain officially
20190307,1,1,2,2,172,10,-6.315789474,-5,"Impose administrative sanctions, not specified below"
20190307,1,1,40,2,172,12,-6.393838159,-5,"Impose administrative sanctions, not specified below"
20190307,1,1,20,2,190,5,-5.501330967,-10,"Use conventional military force, not specified below"
20190308,1,1,5,2,193,20,-0.790513834,-10,Fight with small arms and light weapons
20190308,1,1,40,2,81,10,-2.195945946,5,"Ease administrative sanctions, not specified below"
20190308,1,1,40,2,115,10,-2.195945946,-2,Bring lawsuit against
20190308,1,1,40,2,20,6,-0.38647343,3,"Make an appeal or request, not specified below"
20190308,1,1,5,2,31,10,0,5.2,"Express intent to engage in material cooperation, not specified below"
20190308,1,1,22,2,42,20,1.453957997,1.9,Make a visit
20190308,1,1,40,2,70,2,1.735357918,7,"Provide aid, not specified below"
20190309,1,1,41,2,46,5,0.453857791,7,Engage in negotiation
20190309,1,1,41,2,60,20,0.452150012,6,"Engage in material cooperation, not specified below"
20190309,1,1,20,2,190,5,-4.162436548,-10,"Use conventional military force, not specified below"
20190310,1,1,5,2,31,10,0,5.2,"Express intent to engage in material cooperation, not specified below"
20190310,1,1,23,2,112,6,1.595744681,-2,"Accuse, not specified below"
20190310,1,1,23,2,130,6,-4.485488127,-4.4,"Threaten, not specified below"
20190311,1,1,23,2,130,6,-4.438642298,-4.4,"Threaten, not specified below"
20190311,1,1,40,2,172,20,-2.34791976,-5,"Impose administrative sanctions, not specified below"
20190311,1,1,20,2,190,4,-0.389711613,-10,"Use conventional military force, not specified below"
20190312,1,1,5,2,193,10,-0.790513834,-10,Fight with small arms and light weapons
20190312,1,1,5,2,31,10,0,5.2,"Express intent to engage in material cooperation, not specified below"
20190312,1,1,26,2,36,10,1.608910891,4,Express intent to meet or negotiate
20190312,1,1,9,2,40,6,-4.363001745,1,"Consult, not specified below"
20190312,1,1,26,2,43,10,1.608910891,2.8,Host a visit
20190312,1,1,4,2,51,8,-5.794947994,3.4,Praise or endorse
20190312,1,1,8,2,51,2,-5.794947994,3.4,Praise or endorse
20190312,1,1,23,2,112,10,-8.904109589,-2,"Accuse, not specified below"
20190312,1,1,40,2,172,10,-2.414605418,-5,"Impose administrative sanctions, not specified below"
20190313,1,1,40,2,14,4,-0.632911392,0,Consider policy option
20190313,1,1,40,2,40,10,0,1,"Consult, not specified below"
20190313,1,1,8,2,50,10,-1.204819277,3.5,"Engage in diplomatic cooperation, not specified below"
20190313,1,1,23,2,50,5,0.606060606,3.5,"Engage in diplomatic cooperation, not specified below"
20190313,1,1,40,2,172,10,-2.420306966,-5,"Impose administrative sanctions, not specified below"
20190314,1,1,26,2,191,12,-0.268817204,-9.5,"Impose blockade, restrict movement"
20190314,1,1,5,2,10,6,0.516351119,0,"Make statement, not specified below"
20190314,1,1,8,2,40,6,-3.946002077,1,"Consult, not specified below"
20190314,1,1,26,2,80,18,-0.17921147,5,"Yield, not specified below"
20190314,1,1,22,2,90,4,1.372212693,-2,"Investigate, not specified below"
20190314,1,1,22,2,110,4,1.372212693,-2,"Disapprove, not specified below"
20190315,1,1,9,2,131,6,-6.463878327,-5.8,"Threaten non-force, not specified below"
20190315,1,1,9,2,40,6,-2.051739518,1,"Consult, not specified below"
20190315,1,1,31,2,42,6,3.883495146,1.9,Make a visit
20190315,1,1,9,2,90,5,2.427184466,-2,"Investigate, not specified below"
20190315,1,1,9,2,112,6,-6.422018349,-2,"Accuse, not specified below"
20190316,1,1,9,2,10,21,-10.50646369,0,"Make statement, not specified below"
20190316,1,1,5,2,51,2,-1.172638436,3.4,Praise or endorse
20190316,1,1,16,2,51,5,-5.5028463,3.4,Praise or endorse
20190316,1,1,20,2,190,5,-4.343434343,-10,"Use conventional military force, not specified below"
20190317,1,1,26,2,191,6,-0.709219858,-9.5,"Impose blockade, restrict movement"
20190317,1,1,40,2,41,2,-4.419191919,1,Discuss by telephone
20190317,1,1,9,2,10,10,-10.65719361,0,"Make statement, not specified below"
20190317,1,1,40,2,30,5,-0.116009281,4,"Express intent to cooperate, not specified below"
20190317,1,1,40,2,50,2,-0.095877277,3.5,"Engage in diplomatic cooperation, not specified below"
20190317,1,1,5,2,51,2,-1.172638436,3.4,Praise or endorse
20190317,1,1,26,2,80,6,-0.709219858,5,"Yield, not specified below"
20190317,1,1,9,2,112,6,-6.422018349,-2,"Accuse, not specified below"
20190317,1,1,40,2,112,8,-0.980392157,-2,"Accuse, not specified below"
20190318,1,1,40,2,41,2,-5.992509363,1,Discuss by telephone
20190318,1,1,14,2,57,3,0,8,Sign formal agreement
20190318,1,1,41,2,90,2,-1.346153846,-2,"Investigate, not specified below"
20190318,1,1,14,2,111,2,-1.248581158,-2,Criticize or denounce
20190318,1,1,40,2,130,6,-0.432900433,-4.4,"Threaten, not specified below"
20190319,1,1,5,2,10,2,0.70754717,0,"Make statement, not specified below"
20190319,1,1,15,2,10,2,-6.519208382,0,"Make statement, not specified below"
20190319,1,1,5,2,13,1,1.824212272,0.4,Make optimistic comment
20190319,1,1,20,2,40,6,-1.337792642,1,"Consult, not specified below"
20190320,1,1,40,2,41,2,-3.71257485,1,Discuss by telephone
20190320,1,1,5,2,13,1,1.824212272,0.4,Make optimistic comment
20190320,1,1,12,2,30,10,1.096491228,4,"Express intent to cooperate, not specified below"
20190320,1,1,25,2,40,4,1.149425287,1,"Consult, not specified below"
20190320,1,1,30,2,42,10,1.63599182,1.9,Make a visit
20190320,1,1,16,2,100,5,-1.992031873,-5,"Demand, not specified below"
20190320,1,1,40,2,172,10,-1.558441558,-5,"Impose administrative sanctions, not specified below"
20190321,1,1,27,2,10,3,-6.044538706,0,"Make statement, not specified below"
20190321,1,1,27,2,13,2,-6.044538706,0.4,Make optimistic comment
20190321,1,1,23,2,30,1,0.109649123,4,"Express intent to cooperate, not specified below"
20190321,1,1,40,2,30,4,0.109649123,4,"Express intent to cooperate, not specified below"
20190321,1,1,35,2,46,2,-0.996015936,7,Engage in negotiation
20190321,1,1,41,2,60,6,4.255319149,6,"Engage in material cooperation, not specified below"
20190322,1,1,12,2,36,4,-2.745995423,4,Express intent to meet or negotiate
20190322,1,1,12,2,42,4,-2.745995423,1.9,Make a visit
20190323,1,1,27,2,10,5,0.834202294,0,"Make statement, not specified below"
20190323,1,1,27,2,30,4,-1.789264414,4,"Express intent to cooperate, not specified below"
20190323,1,1,5,2,70,10,5.09383378,7,"Provide aid, not specified below"
20190323,1,1,5,2,71,10,5.09383378,7.4,Provide economic aid
20190323,1,1,44,2,71,3,-2.825745683,7.4,Provide economic aid
20190324,1,1,9,2,13,2,1.659125189,0.4,Make optimistic comment
20190324,1,1,9,2,111,3,-0.494233937,-2,Criticize or denounce
20190325,1,1,8,2,20,4,0.950118765,3,"Make an appeal or request, not specified below"
20190325,1,1,9,2,20,6,0.950118765,3,"Make an appeal or request, not specified below"
20190325,1,1,9,2,40,6,-2.178217822,1,"Consult, not specified below"
20190325,1,1,30,2,40,2,1.208459215,1,"Consult, not specified below"
20190325,1,1,16,2,60,10,-0.598802395,6,"Engage in material cooperation, not specified below"
20190325,1,1,30,2,60,10,3.488372093,6,"Engage in material cooperation, not specified below"
20190325,1,1,12,2,120,2,-2.657807309,-4,"Reject, not specified below"
20190325,1,1,36,2,172,10,-5.087014726,-5,"Impose administrative sanctions, not specified below"
20190327,1,1,12,2,128,5,-1.549053356,-5,"Defy norms, law"
20190327,1,1,43,2,128,10,-8.710801394,-5,"Defy norms, law"
20190327,1,1,14,2,20,6,-0.380228137,3,"Make an appeal or request, not specified below"
20190327,1,1,23,2,30,42,4.734830285,4,"Express intent to cooperate, not specified below"
20190327,1,1,9,2,36,6,0.531914894,4,Express intent to meet or negotiate
20190327,1,1,12,2,57,10,-1.549053356,8,Sign formal agreement
20190328,1,1,2,2,12,10,-4.408352668,-0.4,Make pessimistic comment
20190328,1,1,5,2,13,3,-0.96,0.4,Make optimistic comment
20190328,1,1,40,2,20,3,-1.628664495,3,"Make an appeal or request, not specified below"
20190328,1,1,9,2,130,1,-3.328894807,-4.4,"Threaten, not specified below"
20190328,1,1,40,2,172,10,-0.950118765,-5,"Impose administrative sanctions, not specified below"
20190329,1,1,9,2,20,16,-1.493021746,3,"Make an appeal or request, not specified below"
20190329,1,1,40,2,60,10,3.854538633,6,"Engage in material cooperation, not specified below"
20190329,1,1,9,2,90,5,2.167182663,-2,"Investigate, not specified below"
20190329,1,1,40,2,112,10,-1.369863014,-2,"Accuse, not specified below"
20190330,1,1,40,2,20,2,-0.136798906,3,"Make an appeal or request, not specified below"
20190330,1,1,3,2,36,6,0,4,Express intent to meet or negotiate
20190330,1,1,40,2,60,5,3.826342899,6,"Engage in material cooperation, not specified below"
20190331,1,1,25,2,1711,2,-0.597176982,-9.2,Confiscate property
20190331,1,1,40,2,13,1,-2.759526938,0.4,Make optimistic comment
20190331,1,1,5,2,111,12,-1.889160586,-2,Criticize or denounce
20190401,1,1,38,2,10,6,-4.012158055,0,"Make statement, not specified below"
20190401,1,1,23,2,20,6,0.155520995,3,"Make an appeal or request, not specified below"
20190401,1,1,11,2,36,10,-2.272727273,4,Express intent to meet or negotiate
20190401,1,1,36,2,43,10,-0.497512438,2.8,Host a visit
20190401,1,1,43,2,46,10,1.242236025,7,Engage in negotiation
20190401,1,1,40,2,51,5,-0.690846287,3.4,Praise or endorse
20190401,1,1,5,2,60,6,0.575815739,6,"Engage in material cooperation, not specified below"
20190401,1,1,5,2,111,5,-1.545408217,-2,Criticize or denounce
20190401,1,1,40,2,112,10,-0.690846287,-2,"Accuse, not specified below"
20190402,1,1,5,2,10,2,0.391389432,0,"Make statement, not specified below"
20190402,1,1,27,2,40,2,-4.752548217,1,"Consult, not specified below"
20190402,1,1,41,2,51,5,-4.303797468,3.4,Praise or endorse
20190402,1,1,5,2,60,24,0.570741553,6,"Engage in material cooperation, not specified below"
20190402,1,1,44,2,80,10,0,5,"Yield, not specified below"
20190402,1,1,5,2,111,2,-1.822916667,-2,Criticize or denounce
20190403,1,1,13,2,20,2,-2.979737783,3,"Make an appeal or request, not specified below"
20190403,1,1,27,2,40,6,-3.639008781,1,"Consult, not specified below"
20190403,1,1,31,2,51,10,5.806451613,3.4,Praise or endorse
20190403,1,1,36,2,70,10,5.729166667,7,"Provide aid, not specified below"
20190404,1,1,38,2,26,2,0.751879699,4,Appeal to others to meet or negotiate
20190404,1,1,14,2,43,10,-4.683195592,2.8,Host a visit
20190404,1,1,24,2,51,1,-0.186567164,3.4,Praise or endorse
20190404,1,1,41,2,51,5,-5.199306759,3.4,Praise or endorse
20190404,1,1,40,2,190,6,-3.7470726,-10,"Use conventional military force, not specified below"
20190405,1,1,13,2,40,8,2.150537634,1,"Consult, not specified below"
20190405,1,1,41,2,40,1,5.793450882,1,"Consult, not specified below"
20190405,1,1,5,2,60,6,0.580270793,6,"Engage in material cooperation, not specified below"
20190405,1,1,41,2,80,10,-1.388888889,5,"Yield, not specified below"
20190405,1,1,9,2,130,10,-2.721088435,-4.4,"Threaten, not specified below"
20190405,1,1,5,2,172,1,-7.598253275,-5,"Impose administrative sanctions, not specified below"
20190406,1,1,14,2,42,10,0.586907449,1.9,Make a visit
20190406,1,1,18,2,43,2,-3.410013532,2.8,Host a visit
20190406,1,1,23,2,43,6,-3.410013532,2.8,Host a visit
20190408,1,1,27,2,40,6,-1.344086022,1,"Consult, not specified below"
20190408,1,1,9,2,46,10,2.713987474,7,Engage in negotiation
20190408,1,1,23,2,80,5,-1.445086705,5,"Yield, not specified below"
20190408,1,1,40,2,130,3,-2.173913043,-4.4,"Threaten, not specified below"
20190409,1,1,2,2,192,2,-3.831417625,-9.5,Occupy territory
20190409,1,1,22,2,20,10,-1.831501832,3,"Make an appeal or request, not specified below"
20190409,1,1,27,2,42,1,-1.897810219,1.9,Make a visit
20190409,1,1,30,2,43,6,-7.343412527,2.8,Host a visit
20190409,1,1,40,2,71,10,0.806451613,7.4,Provide economic aid
20190410,1,1,18,2,20,6,0.210970464,3,"Make an appeal or request, not specified below"
20190410,1,1,5,2,40,1,-0.934579439,1,"Consult, not specified below"
20190410,1,1,23,2,40,5,2.171664943,1,"Consult, not specified below"
20190410,1,1,41,2,46,5,1.363636364,7,Engage in negotiation
20190411,1,1,2,2,10,6,11.05769231,0,"Make statement, not specified below"
20190411,1,1,5,2,15,1,0.494350282,0,Acknowledge or claim responsibility
20190411,1,1,12,2,36,6,1.612903226,4,Express intent to meet or negotiate
20190411,1,1,9,2,40,6,-4.11311054,1,"Consult, not specified below"
20190411,1,1,20,2,40,16,-1.869790059,1,"Consult, not specified below"
20190411,1,1,20,2,43,20,-1.508463779,2.8,Host a visit
20190411,1,1,12,2,51,10,-0.187090739,3.4,Praise or endorse
20190412,1,1,36,2,31,10,1.257861635,5.2,"Express intent to engage in material cooperation, not specified below"
20190412,1,1,20,2,40,16,-1.735435319,1,"Consult, not specified below"
20190412,1,1,20,2,43,10,-2.380952381,2.8,Host a visit
20190412,1,1,40,2,46,4,-0.925925926,7,Engage in negotiation
20190412,1,1,43,2,46,6,-0.925925926,7,Engage in negotiation
20190412,1,1,12,2,51,10,0.635930048,3.4,Praise or endorse
20190412,1,1,40,2,71,4,1.234567901,7.4,Provide economic aid
20190412,1,1,16,2,80,1,4.776119403,5,"Yield, not specified below"
20190414,1,1,36,2,45,2,2.086677368,5,Mediate
20190414,1,1,14,2,43,10,-1.966292135,2.8,Host a visit
20190414,1,1,40,2,51,10,3.5,3.4,Praise or endorse
20190414,1,1,37,2,60,5,0.88691796,6,"Engage in material cooperation, not specified below"
20190414,1,1,9,2,112,6,-5.284552846,-2,"Accuse, not specified below"
20190414,1,1,14,2,120,5,1.360544218,-4,"Reject, not specified below"
20190415,1,1,27,2,13,6,-6.227106227,0.4,Make optimistic comment
20190415,1,1,40,2,14,10,-7.692307692,0,Consider policy option
20190415,1,1,8,2,20,7,-3.808814051,3,"Make an appeal or request, not specified below"
20190415,1,1,8,2,36,5,-3.879310345,4,Express intent to meet or negotiate
20190415,1,1,9,2,112,6,-6.017699115,-2,"Accuse, not specified below"
20190415,1,1,40,2,160,10,-4,-4,"Reduce relations, not specified below"
20190415,1,1,9,2,173,2,-12.5748503,-5,"Arrest, detain, or charge with legal action"
20190415,1,1,8,2,190,10,-4.130434783,-10,"Use conventional military force, not specified below"
20190416,1,1,9,2,214,3,-2.846975089,3.4,Appeal for intelligence
20190416,1,1,5,2,10,10,-1.01010101,0,"Make statement, not specified below"
20190416,1,1,9,2,10,5,-2.921347744,0,"Make statement, not specified below"
20190416,1,1,27,2,13,2,-5.072463768,0.4,Make optimistic comment
20190416,1,1,8,2,20,4,-2.653171526,3,"Make an appeal or request, not specified below"
20190416,1,1,2,2,31,10,-2.519379845,5.2,"Express intent to engage in material cooperation, not specified below"
20190416,1,1,5,2,40,2,2.177858439,1,"Consult, not specified below"
20190416,1,1,9,2,40,12,1.155036278,1,"Consult, not specified below"
20190416,1,1,23,2,40,5,1.369863014,1,"Consult, not specified below"
20190416,1,1,38,2,40,12,5.096428686,1,"Consult, not specified below"
20190416,1,1,5,2,46,4,2.08892922,7,Engage in negotiation
20190416,1,1,38,2,46,6,5.310150376,7,Engage in negotiation
20190416,1,1,40,2,61,10,2.272727273,6.4,Cooperate economically
20190416,1,1,35,2,80,2,-1.309586171,5,"Yield, not specified below"
20190416,1,1,13,2,112,6,-5.747126437,-2,"Accuse, not specified below"
20190416,1,1,40,2,160,5,0.751879699,-4,"Reduce relations, not specified below"
20190417,1,1,25,2,137,2,-4,-7,Threaten with repression
20190417,1,1,9,2,10,6,0.325732899,0,"Make statement, not specified below"
20190417,1,1,43,2,10,10,-0.172413793,0,"Make statement, not specified below"
20190417,1,1,40,2,20,4,-2.34741784,3,"Make an appeal or request, not specified below"
20190417,1,1,40,2,30,6,-3.448275862,4,"Express intent to cooperate, not specified below"
20190417,1,1,5,2,40,30,-2.78372591,1,"Consult, not specified below"
20190417,1,1,5,2,46,30,-2.78372591,7,Engage in negotiation
20190417,1,1,20,2,50,2,-2.317596567,3.5,"Engage in diplomatic cooperation, not specified below"
20190417,1,1,20,2,51,10,0.638977636,3.4,Praise or endorse
20190417,1,1,14,2,84,10,-0.172413793,7,"Return, release, not specified below"
20190417,1,1,4,2,114,2,-7.44047619,-2,Complain officially
20190418,1,1,9,2,62,3,0,7.4,Cooperate militarily
20190418,1,1,40,2,20,12,-2.102496715,3,"Make an appeal or request, not specified below"
20190418,1,1,14,2,42,2,0.996677741,1.9,Make a visit
20190418,1,1,46,2,110,1,0,-2,"Disapprove, not specified below"
20190418,1,1,8,2,190,5,0,-10,"Use conventional military force, not specified below"
20190418,1,1,40,2,190,2,-6.873977087,-10,"Use conventional military force, not specified below"
20190419,1,1,9,2,62,3,-0.295857988,7.4,Cooperate militarily
20190419,1,1,40,2,10,10,-1.539855072,0,"Make statement, not specified below"
20190419,1,1,2,2,20,10,0.254684373,3,"Make an appeal or request, not specified below"
20190419,1,1,20,2,20,8,-1.600853789,3,"Make an appeal or request, not specified below"
20190419,1,1,40,2,20,6,-2.526002972,3,"Make an appeal or request, not specified below"
20190419,1,1,41,2,20,2,-1.600853789,3,"Make an appeal or request, not specified below"
20190419,1,1,2,2,30,10,0.254684373,4,"Express intent to cooperate, not specified below"
20190419,1,1,24,2,46,6,0.890207715,7,Engage in negotiation
20190419,1,1,23,2,84,1,-1.238938053,7,"Return, release, not specified below"
20190419,1,1,20,2,111,8,-1.600853789,-2,Criticize or denounce
20190419,1,1,41,2,111,2,-1.600853789,-2,Criticize or denounce
20190420,1,1,40,2,14,10,-7.936507937,0,Consider policy option
20190420,1,1,40,2,51,5,-0.921187308,3.4,Praise or endorse
20190421,1,1,8,2,141,10,-2.083333333,-6.5,"Demonstrate or rally, not specified below"
20190421,1,1,9,2,112,6,-5.723204995,-2,"Accuse, not specified below"
20190422,1,1,15,2,138,6,-8.174386921,-7,"Threaten with military force, not specified below"
20190422,1,1,12,2,36,2,-1.075268817,4,Express intent to meet or negotiate
20190422,1,1,36,2,60,42,-4.176922565,6,"Engage in material cooperation, not specified below"
20190422,1,1,40,2,172,8,-2.456140351,-5,"Impose administrative sanctions, not specified below"
20190423,1,1,40,2,1312,6,-3.67816092,-5.8,"Threaten with sanctions, boycott, embargo"
20190423,1,1,40,2,10,2,-4.615384615,0,"Make statement, not specified below"
20190423,1,1,2,2,42,4,1.923076923,1.9,Make a visit
20190423,1,1,40,2,43,10,0.778210117,2.8,Host a visit
20190423,1,1,36,2,60,40,-4.657601506,6,"Engage in material cooperation, not specified below"
20190423,1,1,40,2,90,5,-5.825242718,-2,"Investigate, not specified below"
20190423,1,1,21,2,130,2,-3.374233129,-4.4,"Threaten, not specified below"
20190423,1,1,30,2,163,2,-3.448275862,-8,"Impose embargo, boycott, or sanctions"
20190423,1,1,40,2,172,6,-2.195121951,-5,"Impose administrative sanctions, not specified below"
20190424,1,1,41,2,60,4,2.702702703,6,"Engage in material cooperation, not specified below"
20190424,1,1,5,2,173,6,-4.954954955,-5,"Arrest, detain, or charge with legal action"
20190425,1,1,27,2,20,20,1.373177476,3,"Make an appeal or request, not specified below"
20190425,1,1,41,2,61,20,-3.757225434,6.4,Cooperate economically
20190425,1,1,23,2,90,10,1.960784314,-2,"Investigate, not specified below"
20190425,1,1,40,2,160,10,-2.950819672,-4,"Reduce relations, not specified below"
20190426,1,1,41,2,10,10,0.302114804,0,"Make statement, not specified below"
20190426,1,1,9,2,20,10,0.701754386,3,"Make an appeal or request, not specified below"
20190426,1,1,40,2,90,6,0.302114804,-2,"Investigate, not specified below"
20190426,1,1,24,2,163,2,-4.333333333,-8,"Impose embargo, boycott, or sanctions"
20190426,1,1,26,2,163,2,-4.333333333,-8,"Impose embargo, boycott, or sanctions"
20190426,1,1,9,2,190,3,-2.863961814,-10,"Use conventional military force, not specified below"
20190427,1,1,40,2,72,6,-1.060070671,8.3,Provide military aid
20190427,1,1,40,2,90,6,-0.636942675,-2,"Investigate, not specified below"
20190429,1,1,5,2,15,2,-1.876065947,0,Acknowledge or claim responsibility
20190429,1,1,40,2,31,2,-3.716216216,5.2,"Express intent to engage in material cooperation, not specified below"
20190429,1,1,11,2,51,8,3.831417625,3.4,Praise or endorse
20190429,1,1,9,2,110,8,-2.841918295,-2,"Disapprove, not specified below"
20190429,1,1,9,2,111,8,-2.841918295,-2,Criticize or denounce
20190429,1,1,9,2,112,6,-5.163329821,-2,"Accuse, not specified below"
20190430,1,1,14,2,13,1,-0.488997555,0.4,Make optimistic comment
20190430,1,1,23,2,20,10,-2.195121951,3,"Make an appeal or request, not specified below"
20190430,1,1,40,2,31,2,-3.846153846,5.2,"Express intent to engage in material cooperation, not specified below"
